u,v,y
121,132,0
121,133,1
121,134,0
121,135,1
121,136,1
121,137,1
121,138,1
121,139,1
121,140,1
121,141,0
121,142,1
121,143,1
121,144,1
121,145,1
121,146,1
121,147,1
121,148,1
121,149,0
121,150,1
121,151,1
121,152,1
121,153,1
121,154,1
121,155,1
121,156,1
121,157,1
121,158,1
121,159,1
121,160,1
121,161,1
121,162,1
121,163,1
121,164,1
121,165,0
121,166,1
121,167,1
121,168,1
121,169,1
121,170,1
121,171,1
121,172,1
121,173,1
121,174,1
121,175,1
121,176,1
121,177,0
121,178,0
121,179,1
121,180,1
121,181,1
121,182,1
121,183,1
121,184,1
121,185,1
121,186,1
121,187,1
121,188,0
121,189,1
121,190,1
121,191,0
121,192,1
121,193,1
121,194,1
121,195,1
121,196,0
121,197,0
121,198,1
121,199,1
121,200,1
122,1,1
122,2,0
122,3,1
122,4,1
122,5,1
122,6,1
122,7,1
122,8,1
122,9,1
122,10,1
122,11,1
122,12,1
122,13,1
122,14,1
122,15,1
122,16,1
122,17,1
122,18,1
122,19,1
122,20,1
122,21,1
122,22,1
122,23,1
122,24,1
122,25,1
122,26,1
122,27,2
122,28,1
122,29,1
122,30,0
122,31,1
122,32,1
122,33,1
122,34,1
122,35,0
122,36,2
122,37,1
122,38,1
122,39,1
122,40,0
122,41,1
122,42,1
122,43,1
122,44,1
122,45,0
122,46,1
122,47,0
122,48,1
122,49,0
122,50,1
122,51,1
122,52,0
122,53,1
122,54,1
122,55,1
122,56,1
122,57,1
122,58,1
122,59,1
122,60,1
122,61,1
122,62,1
122,63,1
122,64,2
122,65,1
122,66,1
122,67,1
122,68,1
122,69,1
122,70,1
122,71,1
122,72,1
122,73,1
122,74,0
122,75,1
122,76,2
122,77,0
122,78,1
122,79,1
122,80,1
122,81,1
122,82,1
122,83,1
122,84,1
122,85,0
122,86,1
122,87,1
122,88,1
122,89,1
122,90,1
122,91,1
122,92,1
122,93,1
122,94,1
122,95,0
122,96,1
122,97,0
122,98,0
122,99,1
122,100,0
122,101,1
122,102,1
122,103,1
122,104,1
122,105,1
122,106,1
122,107,1
122,108,0
122,109,1
122,110,1
122,111,1
122,112,1
122,113,1
122,114,1
122,115,1
122,116,1
122,117,1
122,118,1
122,119,1
122,120,0
122,121,1
122,122,1
122,123,1
122,124,1
122,125,1
122,126,1
122,127,1
122,128,1
122,129,1
122,130,2
122,131,1
122,132,1
122,133,1
122,134,2
122,135,1
122,136,1
122,137,0
122,138,1
122,139,1
122,140,1
122,141,1
122,142,0
122,143,0
122,144,0
122,145,1
122,146,1
122,147,1
122,148,1
122,149,1
122,150,1
122,151,1
122,152,1
122,153,1
122,154,0
122,155,0
122,156,1
122,157,1
122,158,1
122,159,1
122,160,1
122,161,1
122,162,1
122,163,1
122,164,0
122,165,1
122,166,1
122,167,1
122,168,1
122,169,0
122,170,1
122,171,0
122,172,0
122,173,0
122,174,1
122,175,2
122,176,1
122,177,1
122,178,1
122,179,1
122,180,1
122,181,1
122,182,1
122,183,1
122,184,0
122,185,1
122,186,1
122,187,0
122,188,0
122,189,0
122,190,1
122,191,0
122,192,1
122,193,1
122,194,0
122,195,1
122,196,2
122,197,1
122,198,1
122,199,1
122,200,1
123,1,0
123,2,1
123,3,1
123,4,1
123,5,1
123,6,1
123,7,1
123,8,1
123,9,0
123,10,1
123,11,1
123,12,0
123,13,1
123,14,1
123,15,1
123,16,0
123,17,1
123,18,0
123,19,1
123,20,1
123,21,1
123,22,1
123,23,1
123,24,1
123,25,1
123,26,1
123,27,1
123,28,1
123,29,1
123,30,1
123,31,1
123,32,1
123,33,0
123,34,1
123,35,1
123,36,1
123,37,1
123,38,1
123,39,0
123,40,1
123,41,1
123,42,1
123,43,1
123,44,0
123,45,1
123,46,0
123,47,2
123,48,1
123,49,1
123,50,1
123,51,0
123,52,0
123,53,1
123,54,1
123,55,1
123,56,1
123,57,0
123,58,1
123,59,1
123,60,1
123,61,1
123,62,1
123,63,1
123,64,2
123,65,1
123,66,1
123,67,1
123,68,1
123,69,0
123,70,1
123,71,1
123,72,1
123,73,1
123,74,1
123,75,1
123,76,1
123,77,0
123,78,0
123,79,1
123,80,1
123,81,1
123,82,1
123,83,1
123,84,1
123,85,1
123,86,0
123,87,0
123,88,1
123,89,1
123,90,1
123,91,2
123,92,1
123,93,1
123,94,0
123,95,1
123,96,1
123,97,1
123,98,1
123,99,1
123,100,1
123,101,1
123,102,1
123,103,0
123,104,1
123,105,0
123,106,1
123,107,1
123,108,2
123,109,1
123,110,1
123,111,1
123,112,1
123,113,1
123,114,1
123,115,1
123,116,1
123,117,1
123,118,1
123,119,1
123,120,0
123,121,1
123,122,1
123,123,1
123,124,1
123,125,1
123,126,1
123,127,1
123,128,0
123,129,1
123,130,0
123,131,0
123,132,1
123,133,1
123,134,1
123,135,1
123,136,1
123,137,1
123,138,1
123,139,1
123,140,1
123,141,0
123,142,1
123,143,1
123,144,1
123,145,1
123,146,0
123,147,1
123,148,1
123,149,1
123,150,1
123,151,1
123,152,1
123,153,1
123,154,1
123,155,1
123,156,1
123,157,1
123,158,1
123,159,1
123,160,1
123,161,1
123,162,1
123,163,0
123,164,1
123,165,1
123,166,1
123,167,1
123,168,1
123,169,1
123,170,1
123,171,1
123,172,1
123,173,1
123,174,1
123,175,1
123,176,1
123,177,1
123,178,1
123,179,1
123,180,1
123,181,1
123,182,1
123,183,1
123,184,1
123,185,0
123,186,1
123,187,1
123,188,1
123,189,1
123,190,1
123,191,1
123,192,1
123,193,1
123,194,1
123,195,1
123,196,0
123,197,1
123,198,1
123,199,1
123,200,1
124,1,0
124,2,1
124,3,0
124,4,1
124,5,1
124,6,1
124,7,1
124,8,1
124,9,1
124,10,1
124,11,1
124,12,1
124,13,1
124,14,1
124,15,1
124,16,1
124,17,1
124,18,1
124,19,1
124,20,1
124,21,1
124,22,1
124,23,1
124,24,1
124,25,1
124,26,0
124,27,1
124,28,1
124,29,1
124,30,1
124,31,1
124,32,1
124,33,1
124,34,0
124,35,1
124,36,1
124,37,1
124,38,1
124,39,1
124,40,1
124,41,1
124,42,1
124,43,0
124,44,0
124,45,1
124,46,1
124,47,1
124,48,1
124,49,1
124,50,1
124,51,0
124,52,1
124,53,1
124,54,1
124,55,1
124,56,0
124,57,2
124,58,1
124,59,1
124,60,1
124,61,1
124,62,1
124,63,1
124,64,1
124,65,2
124,66,0
124,67,1
124,68,1
124,69,1
124,70,1
124,71,1
124,72,1
124,73,1
124,74,1
124,75,1
124,76,0
124,77,2
124,78,2
124,79,1
124,80,0
124,81,0
124,82,1
124,83,1
124,84,1
124,85,1
124,86,1
124,87,0
124,88,1
124,89,1
124,90,0
124,91,1
124,92,0
124,93,1
124,94,1
124,95,1
124,96,1
124,97,1
124,98,0
124,99,1
124,100,1
124,101,1
124,102,1
124,103,1
124,104,1
124,105,0
124,106,1
124,107,1
124,108,1
124,109,1
124,110,1
124,111,1
124,112,1
124,113,1
124,114,1
124,115,1
124,116,1
124,117,1
124,118,1
124,119,1
124,120,1
124,121,0
124,122,0
124,123,2
124,124,1
124,125,0
124,126,0
124,127,1
124,128,0
124,129,0
124,130,1
124,131,1
124,132,1
124,133,0
124,134,0
124,135,1
124,136,1
124,137,1
124,138,1
124,139,1
124,140,1
124,141,2
124,142,1
124,143,1
124,144,0
124,145,1
124,146,1
124,147,1
124,148,1
124,149,1
124,150,1
124,151,1
124,152,1
124,153,1
124,154,1
124,155,1
124,156,1
124,157,1
124,158,1
124,159,0
124,160,1
124,161,1
124,162,1
124,163,1
124,164,0
124,165,1
124,166,1
124,167,1
124,168,1
124,169,1
124,170,0
124,171,1
124,172,1
124,173,1
124,174,0
124,175,0
124,176,1
124,177,1
124,178,1
124,179,1
124,180,1
124,181,1
124,182,1
124,183,2
124,184,2
124,185,1
124,186,1
124,187,0
124,188,1
124,189,0
124,190,1
124,191,1
124,192,1
124,193,1
124,194,1
124,195,0
124,196,1
124,197,0
124,198,1
124,199,2
124,200,0
125,1,1
125,2,1
125,3,1
125,4,1
125,5,1
125,6,1
125,7,1
125,8,2
125,9,1
125,10,0
125,11,1
125,12,1
125,13,1
125,14,1
125,15,1
125,16,1
125,17,1
125,18,1
125,19,1
125,20,1
125,21,0
125,22,0
125,23,1
125,24,1
125,25,1
125,26,1
125,27,1
125,28,1
125,29,0
125,30,1
125,31,1
125,32,1
125,33,1
125,34,0
125,35,1
125,36,1
125,37,0
125,38,0
125,39,0
125,40,1
125,41,1
125,42,1
125,43,1
125,44,1
125,45,0
125,46,1
125,47,1
125,48,1
125,49,1
125,50,0
125,51,1
125,52,1
125,53,1
125,54,0
125,55,0
125,56,1
125,57,1
125,58,1
125,59,0
125,60,1
125,61,0
125,62,1
125,63,1
125,64,0
125,65,1
125,66,1
125,67,1
125,68,1
125,69,0
125,70,1
125,71,1
125,72,1
125,73,1
125,74,1
125,75,1
125,76,1
125,77,1
125,78,1
125,79,1
125,80,1
125,81,1
125,82,1
125,83,1
125,84,1
125,85,0
125,86,1
125,87,1
125,88,1
125,89,1
125,90,1
125,91,1
125,92,1
125,93,1
125,94,1
125,95,0
125,96,1
125,97,1
125,98,1
125,99,0
125,100,1
125,101,0
125,102,1
125,103,0
125,104,1
125,105,1
125,106,1
125,107,0
125,108,1
125,109,1
125,110,1
125,111,0
125,112,1
125,113,1
125,114,0
125,115,1
125,116,1
125,117,0
125,118,1
125,119,1
125,120,1
125,121,0
125,122,1
125,123,0
125,124,0
125,125,1
125,126,1
125,127,1
125,128,1
125,129,1
125,130,1
125,131,2
125,132,1
125,133,1
125,134,1
125,135,1
125,136,0
125,137,1
125,138,1
125,139,1
125,140,1
125,141,1
125,142,1
125,143,1
125,144,1
125,145,0
125,146,1
125,147,1
125,148,1
125,149,1
125,150,2
125,151,1
125,152,1
125,153,1
125,154,1
125,155,1
125,156,1
125,157,1
125,158,1
125,159,0
125,160,1
125,161,1
125,162,1
125,163,1
125,164,1
125,165,1
125,166,1
125,167,1
125,168,1
125,169,1
125,170,1
125,171,1
125,172,1
125,173,0
125,174,1
125,175,1
125,176,1
125,177,0
125,178,1
125,179,0
125,180,1
125,181,1
125,182,1
125,183,1
125,184,1
125,185,1
125,186,1
125,187,1
125,188,0
125,189,1
125,190,1
125,191,1
125,192,1
125,193,2
125,194,1
125,195,0
125,196,1
125,197,0
125,198,0
125,199,1
125,200,1
126,1,1
126,2,1
126,3,1
126,4,0
126,5,1
126,6,1
126,7,1
126,8,0
126,9,1
126,10,1
126,11,0
126,12,1
126,13,1
126,14,1
126,15,1
126,16,0
126,17,1
126,18,1
126,19,1
126,20,1
126,21,1
126,22,0
126,23,1
126,24,0
126,25,1
126,26,1
126,27,1
126,28,1
126,29,0
126,30,0
126,31,1
126,32,1
126,33,1
126,34,1
126,35,1
126,36,1
126,37,1
126,38,1
126,39,1
126,40,1
126,41,1
126,42,1
126,43,1
126,44,0
126,45,1
126,46,0
126,47,2
126,48,1
126,49,1
126,50,1
126,51,1
126,52,1
126,53,1
126,54,0
126,55,1
126,56,1
126,57,1
126,58,1
126,59,1
126,60,1
126,61,0
126,62,1
126,63,1
126,64,0
126,65,0
126,66,0
126,67,1
126,68,1
126,69,1
126,70,0
126,71,1
126,72,1
126,73,1
126,74,1
126,75,1
126,76,1
126,77,1
126,78,1
126,79,1
126,80,1
126,81,0
126,82,1
126,83,1
126,84,0
126,85,1
126,86,1
126,87,1
126,88,1
126,89,0
126,90,1
126,91,1
126,92,0
126,93,1
126,94,1
126,95,1
126,96,1
126,97,0
126,98,0
126,99,1
126,100,1
126,101,1
126,102,1
126,103,1
126,104,1
126,105,1
126,106,1
126,107,1
126,108,1
126,109,1
126,110,1
126,111,1
126,112,0
126,113,1
126,114,0
126,115,1
126,116,1
126,117,0
126,118,1
126,119,1
126,120,0
126,121,1
126,122,1
126,123,1
126,124,0
126,125,1
126,126,1
126,127,1
126,128,1
126,129,1
126,130,1
126,131,0
126,132,1
126,133,1
126,134,2
126,135,1
126,136,0
126,137,1
126,138,0
126,139,0
126,140,1
126,141,1
126,142,0
126,143,0
126,144,1
126,145,0
126,146,1
126,147,1
126,148,1
126,149,2
126,150,0
126,151,1
126,152,1
126,153,1
126,154,1
126,155,1
126,156,1
126,157,1
126,158,0
126,159,1
126,160,1
126,161,1
126,162,1
126,163,0
126,164,1
126,165,0
126,166,1
126,167,1
126,168,1
126,169,1
126,170,1
126,171,0
126,172,1
126,173,1
126,174,1
126,175,1
126,176,1
126,177,0
126,178,1
126,179,1
126,180,1
126,181,1
126,182,1
126,183,1
126,184,1
126,185,1
126,186,1
126,187,1
126,188,0
126,189,1
126,190,1
126,191,1
126,192,1
126,193,0
126,194,1
126,195,1
126,196,1
126,197,0
126,198,1
126,199,1
126,200,1
127,1,1
127,2,1
127,3,1
127,4,1
127,5,2
127,6,1
127,7,1
127,8,0
127,9,1
127,10,1
127,11,1
127,12,2
127,13,1
127,14,1
127,15,0
127,16,1
127,17,0
127,18,0
127,19,0
127,20,2
127,21,1
127,22,0
127,23,1
127,24,0
127,25,1
127,26,1
127,27,1
127,28,1
127,29,1
127,30,1
127,31,1
127,32,1
127,33,1
127,34,1
127,35,1
127,36,1
127,37,0
127,38,1
127,39,0
127,40,1
127,41,1
127,42,0
127,43,1
127,44,0
127,45,1
127,46,1
127,47,1
127,48,0
127,49,1
127,50,0
127,51,1
127,52,1
127,53,1
127,54,1
127,55,0
127,56,1
127,57,0
127,58,1
127,59,1
127,60,1
127,61,1
127,62,1
127,63,1
127,64,1
127,65,1
127,66,0
127,67,1
127,68,1
127,69,1
127,70,1
127,71,1
127,72,1
127,73,1
127,74,1
127,75,0
127,76,1
127,77,1
127,78,1
127,79,0
127,80,1
127,81,1
127,82,1
127,83,1
127,84,1
127,85,1
127,86,2
127,87,1
127,88,1
127,89,1
127,90,1
127,91,0
127,92,0
127,93,1
127,94,1
127,95,0
127,96,1
127,97,0
127,98,2
127,99,1
127,100,0
127,101,1
127,102,1
127,103,1
127,104,0
127,105,0
127,106,1
127,107,1
127,108,1
127,109,0
127,110,1
127,111,1
127,112,0
127,113,0
127,114,1
127,115,1
127,116,1
127,117,1
127,118,0
127,119,1
127,120,1
127,121,1
127,122,1
127,123,0
127,124,1
127,125,1
127,126,1
127,127,1
127,128,1
127,129,1
127,130,1
127,131,1
127,132,0
127,133,1
127,134,1
127,135,1
127,136,1
127,137,1
127,138,0
127,139,1
127,140,1
127,141,1
127,142,1
127,143,1
127,144,1
127,145,0
127,146,1
127,147,1
127,148,1
127,149,1
127,150,0
127,151,1
127,152,2
127,153,1
127,154,0
127,155,1
127,156,1
127,157,0
127,158,1
127,159,1
127,160,0
127,161,1
127,162,1
127,163,1
127,164,1
127,165,1
127,166,1
127,167,1
127,168,1
127,169,0
127,170,2
127,171,0
127,172,1
127,173,1
127,174,1
127,175,1
127,176,0
127,177,1
127,178,0
127,179,1
127,180,1
127,181,1
127,182,0
127,183,1
127,184,1
127,185,1
127,186,1
127,187,1
127,188,1
127,189,0
127,190,0
127,191,1
127,192,1
127,193,1
127,194,1
127,195,0
127,196,0
127,197,1
127,198,1
127,199,0
127,200,1
128,1,1
128,2,1
128,3,1
128,4,0
128,5,1
128,6,1
128,7,1
128,8,0
128,9,1
128,10,1
128,11,1
128,12,0
128,13,1
128,14,1
128,15,0
128,16,1
128,17,1
128,18,1
128,19,1
128,20,1
128,21,1
128,22,1
128,23,0
128,24,1
128,25,1
128,26,1
128,27,1
128,28,1
128,29,1
128,30,0
128,31,1
128,32,1
128,33,1
128,34,1
128,35,1
128,36,1
128,37,1
128,38,0
128,39,0
128,40,1
128,41,1
128,42,1
128,43,2
128,44,1
128,45,1
128,46,1
128,47,1
128,48,1
128,49,1
128,50,0
128,51,1
128,52,1
128,53,0
128,54,1
128,55,1
128,56,1
128,57,1
128,58,0
128,59,1
128,60,1
128,61,1
128,62,1
128,63,1
128,64,1
128,65,1
128,66,1
128,67,1
128,68,1
128,69,1
128,70,1
128,71,1
128,72,1
128,73,0
128,74,0
128,75,1
128,76,1
128,77,1
128,78,1
128,79,1
128,80,0
128,81,1
128,82,1
128,83,1
128,84,1
128,85,0
128,86,1
128,87,1
128,88,0
128,89,0
128,90,1
128,91,1
128,92,1
128,93,1
128,94,0
128,95,1
128,96,1
128,97,0
128,98,1
128,99,1
128,100,1
128,101,0
128,102,1
128,103,1
128,104,1
128,105,1
128,106,1
128,107,0
128,108,1
128,109,1
128,110,1
128,111,1
128,112,1
128,113,1
128,114,1
128,115,1
128,116,1
128,117,1
128,118,1
128,119,1
128,120,0
128,121,1
128,122,1
128,123,1
128,124,0
128,125,1
128,126,1
128,127,1
128,128,1
128,129,1
128,130,1
128,131,1
128,132,1
128,133,1
128,134,0
128,135,1
128,136,0
128,137,1
128,138,1
128,139,1
128,140,1
128,141,1
128,142,1
128,143,1
128,144,1
128,145,1
128,146,0
128,147,1
128,148,1
128,149,0
128,150,0
128,151,1
128,152,1
128,153,0
128,154,1
128,155,1
128,156,1
128,157,1
128,158,1
128,159,1
128,160,1
128,161,1
128,162,1
128,163,1
128,164,0
128,165,1
128,166,1
128,167,1
128,168,1
128,169,1
128,170,0
128,171,1
128,172,1
128,173,0
128,174,1
128,175,1
128,176,1
128,177,1
128,178,0
128,179,1
128,180,1
128,181,1
128,182,0
128,183,1
128,184,1
128,185,1
128,186,1
128,187,0
128,188,1
128,189,1
128,190,1
128,191,1
128,192,1
128,193,1
128,194,1
128,195,0
128,196,1
128,197,1
128,198,1
128,199,1
128,200,1
129,1,0
129,2,1
129,3,1
129,4,1
129,5,1
129,6,1
129,7,0
129,8,1
129,9,1
129,10,0
129,11,0
129,12,1
129,13,1
129,14,1
129,15,1
129,16,1
129,17,0
129,18,1
129,19,0
129,20,1
129,21,1
129,22,1
129,23,0
129,24,1
129,25,1
129,26,1
129,27,1
129,28,0
129,29,1
129,30,1
129,31,1
129,32,1
129,33,1
129,34,1
129,35,1
129,36,1
129,37,1
129,38,1
129,39,1
129,40,0
129,41,1
129,42,0
129,43,0
129,44,0
129,45,0
129,46,1
129,47,1
129,48,1
129,49,1
129,50,2
129,51,1
129,52,1
129,53,1
129,54,1
129,55,0
129,56,1
129,57,1
129,58,1
129,59,1
129,60,1
129,61,1
129,62,1
129,63,1
129,64,0
129,65,1
129,66,0
129,67,1
129,68,1
129,69,1
129,70,1
129,71,1
129,72,1
129,73,1
129,74,0
129,75,1
129,76,1
129,77,0
129,78,1
129,79,1
129,80,1
129,81,1
129,82,1
129,83,1
129,84,1
129,85,1
129,86,1
129,87,1
129,88,1
129,89,0
129,90,1
129,91,1
129,92,1
129,93,0
129,94,0
129,95,2
129,96,1
129,97,0
129,98,1
129,99,1
129,100,1
129,101,1
129,102,1
129,103,0
129,104,0
129,105,1
129,106,1
129,107,1
129,108,1
129,109,1
129,110,1
129,111,0
129,112,1
129,113,1
129,114,0
129,115,1
129,116,1
129,117,1
129,118,1
129,119,0
129,120,0
129,121,0
129,122,1
129,123,1
129,124,1
129,125,1
129,126,1
129,127,1
129,128,1
129,129,0
129,130,1
129,131,1
129,132,1
129,133,1
129,134,1
129,135,0
129,136,1
129,137,1
129,138,1
129,139,1
129,140,1
129,141,1
129,142,1
129,143,1
129,144,1
129,145,1
129,146,1
129,147,1
129,148,0
129,149,1
129,150,1
129,151,1
129,152,1
129,153,0
129,154,1
129,155,1
129,156,1
129,157,1
129,158,0
129,159,1
129,160,0
129,161,1
129,162,1
129,163,0
129,164,0
129,165,1
129,166,1
129,167,1
129,168,0
129,169,1
129,170,1
129,171,1
129,172,0
129,173,1
129,174,1
129,175,1
129,176,0
129,177,1
129,178,1
129,179,1
129,180,1
129,181,1
129,182,1
129,183,1
129,184,1
129,185,1
129,186,1
129,187,1
129,188,0
129,189,1
129,190,1
129,191,1
129,192,1
129,193,1
129,194,1
129,195,0
129,196,2
129,197,1
129,198,1
129,199,0
129,200,1
130,1,0
130,2,1
130,3,0
130,4,1
130,5,1
130,6,0
130,7,1
130,8,1
130,9,0
130,10,1
130,11,1
130,12,1
130,13,1
130,14,1
130,15,1
130,16,1
130,17,1
130,18,0
130,19,1
130,20,1
130,21,1
130,22,1
130,23,1
130,24,1
130,25,1
130,26,1
130,27,1
130,28,0
130,29,1
130,30,1
130,31,0
130,32,1
130,33,1
130,34,0
130,35,1
130,36,2
130,37,2
130,38,1
130,39,1
130,40,1
130,41,0
130,42,0
130,43,1
130,44,0
130,45,1
130,46,0
130,47,1
130,48,1
130,49,1
130,50,1
130,51,1
130,52,1
130,53,1
130,54,1
130,55,1
130,56,1
130,57,1
130,58,0
130,59,1
130,60,1
130,61,1
130,62,1
130,63,2
130,64,1
130,65,1
130,66,1
130,67,1
130,68,1
130,69,1
130,70,0
130,71,1
130,72,1
130,73,1
130,74,1
130,75,1
130,76,1
130,77,1
130,78,1
130,79,1
130,80,1
130,81,1
130,82,0
130,83,1
130,84,1
130,85,1
130,86,1
130,87,1
130,88,1
130,89,1
130,90,1
130,91,0
130,92,1
130,93,1
130,94,1
130,95,1
130,96,1
130,97,1
130,98,1
130,99,1
130,100,0
130,101,1
130,102,1
130,103,1
130,104,1
130,105,1
130,106,0
130,107,1
130,108,1
130,109,1
130,110,1
130,111,1
130,112,1
130,113,0
130,114,1
130,115,1
130,116,1
130,117,1
130,118,1
130,119,1
130,120,1
130,121,1
130,122,1
130,123,2
130,124,1
130,125,1
130,126,1
130,127,0
130,128,1
130,129,1
130,130,1
130,131,0
130,132,1
130,133,1
130,134,1
130,135,0
130,136,1
130,137,1
130,138,1
130,139,0
130,140,1
130,141,1
130,142,1
130,143,1
130,144,2
130,145,0
130,146,1
130,147,1
130,148,1
130,149,0
130,150,1
130,151,1
130,152,1
130,153,1
130,154,1
130,155,0
130,156,1
130,157,1
130,158,1
130,159,0
130,160,1
130,161,1
130,162,1
130,163,1
130,164,1
130,165,1
130,166,1
130,167,1
130,168,1
130,169,1
130,170,1
130,171,2
130,172,1
130,173,1
130,174,0
130,175,1
130,176,1
130,177,1
130,178,2
130,179,1
130,180,1
130,181,1
130,182,1
130,183,1
130,184,1
130,185,1
130,186,1
130,187,0
130,188,1
130,189,1
130,190,1
130,191,1
130,192,0
130,193,1
130,194,1
130,195,1
130,196,1
130,197,0
130,198,0
130,199,1
130,200,1
131,1,1
131,2,1
131,3,1
131,4,1
131,5,1
131,6,1
131,7,0
131,8,1
131,9,1
131,10,1
131,11,1
131,12,1
131,13,1
131,14,1
131,15,1
131,16,0
131,17,1
131,18,1
131,19,1
131,20,0
131,21,1
131,22,1
131,23,0
131,24,1
131,25,1
131,26,2
131,27,0
131,28,1
131,29,0
131,30,1
131,31,1
131,32,1
131,33,1
131,34,1
131,35,1
131,36,1
131,37,1
131,38,1
131,39,1
131,40,1
131,41,1
131,42,1
131,43,1
131,44,1
131,45,0
131,46,1
131,47,1
131,48,1
131,49,1
131,50,1
131,51,1
131,52,1
131,53,1
131,54,1
131,55,1
131,56,1
131,57,1
131,58,1
131,59,1
131,60,1
131,61,1
131,62,1
131,63,1
131,64,1
131,65,1
131,66,1
131,67,1
131,68,0
131,69,0
131,70,2
131,71,1
131,72,1
131,73,1
131,74,1
131,75,1
131,76,1
131,77,1
131,78,1
131,79,1
131,80,1
131,81,1
131,82,1
131,83,0
131,84,1
131,85,1
131,86,1
131,87,1
131,88,0
131,89,1
131,90,1
131,91,1
131,92,1
131,93,1
131,94,1
131,95,1
131,96,1
131,97,1
131,98,1
131,99,1
131,100,0
131,101,1
131,102,1
131,103,1
131,104,1
131,105,1
131,106,1
131,107,1
131,108,1
131,109,1
131,110,1
131,111,1
131,112,0
131,113,1
131,114,1
131,115,1
131,116,1
131,117,1
131,118,1
131,119,1
131,120,1
131,121,0
131,122,1
131,123,1
131,124,1
131,125,1
131,126,1
131,127,1
131,128,1
131,129,1
131,130,1
131,131,1
131,132,1
131,133,1
131,134,1
131,135,1
131,136,0
131,137,1
131,138,1
131,139,1
131,140,1
131,141,1
131,142,1
131,143,1
131,144,1
131,145,1
131,146,1
131,147,1
131,148,1
131,149,0
131,150,1
131,151,1
131,152,1
131,153,1
131,154,1
131,155,0
131,156,1
131,157,1
131,158,1
131,159,1
131,160,0
131,161,2
131,162,1
131,163,1
131,164,1
131,165,1
131,166,1
131,167,0
131,168,0
131,169,2
131,170,2
131,171,1
131,172,0
131,173,1
131,174,1
131,175,1
131,176,0
131,177,0
131,178,1
131,179,2
131,180,1
131,181,1
131,182,0
131,183,1
131,184,0
131,185,0
131,186,1
131,187,1
131,188,1
131,189,1
131,190,1
131,191,1
131,192,1
131,193,0
131,194,1
131,195,1
131,196,1
131,197,1
131,198,1
131,199,0
131,200,1
132,1,1
132,2,1
132,3,0
132,4,0
132,5,0
132,6,1
132,7,1
132,8,1
132,9,0
132,10,1
132,11,1
132,12,1
132,13,1
132,14,2
132,15,1
132,16,1
132,17,0
132,18,0
132,19,1
132,20,0
132,21,1
132,22,1
132,23,1
132,24,1
132,25,1
132,26,1
132,27,1
132,28,1
132,29,1
132,30,0
132,31,1
132,32,0
132,33,1
132,34,0
132,35,2
132,36,1
132,37,1
132,38,1
132,39,1
132,40,1
132,41,1
132,42,0
132,43,1
132,44,1
132,45,0
132,46,2
132,47,1
132,48,1
132,49,0
132,50,1
132,51,1
132,52,1
132,53,1
132,54,0
132,55,1
132,56,1
132,57,1
132,58,1
132,59,1
132,60,1
132,61,1
132,62,1
132,63,0
132,64,0
132,65,1
132,66,1
132,67,1
132,68,1
132,69,1
132,70,1
132,71,1
132,72,0
132,73,0
132,74,1
132,75,1
132,76,1
132,77,1
132,78,1
132,79,1
132,80,1
132,81,1
132,82,1
132,83,0
132,84,1
132,85,1
132,86,1
132,87,1
132,88,1
132,89,1
132,90,0
132,91,1
132,92,0
132,93,1
132,94,1
132,95,1
132,96,1
132,97,1
132,98,0
132,99,1
132,100,1
132,101,1
132,102,0
132,103,1
132,104,1
132,105,1
132,106,1
132,107,1
132,108,1
132,109,1
132,110,0
132,111,1
132,112,1
132,113,0
132,114,1
132,115,0
132,116,1
132,117,1
132,118,0
132,119,1
132,120,1
132,121,0
132,122,1
132,123,1
132,124,1
132,125,1
132,126,0
132,127,0
132,128,0
132,129,1
132,130,1
132,131,0
132,132,1
132,133,1
132,134,1
132,135,0
132,136,1
132,137,1
132,138,0
132,139,1
132,140,1
132,141,1
132,142,0
132,143,1
132,144,1
132,145,1
132,146,1
132,147,0
132,148,1
132,149,1
132,150,1
132,151,1
132,152,1
132,153,1
132,154,1
132,155,1
132,156,1
132,157,1
132,158,1
132,159,1
132,160,1
132,161,1
132,162,1
132,163,0
132,164,1
132,165,1
132,166,1
132,167,1
132,168,1
132,169,0
132,170,1
132,171,1
132,172,1
132,173,1
132,174,0
132,175,0
132,176,1
132,177,0
132,178,1
132,179,1
132,180,1
132,181,1
132,182,1
132,183,1
132,184,2
132,185,0
132,186,1
132,187,1
132,188,1
132,189,1
132,190,1
132,191,1
132,192,1
132,193,1
132,194,1
132,195,1
132,196,1
132,197,0
132,198,1
132,199,1
132,200,0
133,1,1
133,2,1
133,3,0
133,4,0
133,5,1
133,6,1
133,7,0
133,8,1
133,9,0
133,10,1
133,11,1
133,12,0
133,13,0
133,14,1
133,15,1
133,16,1
133,17,1
133,18,1
133,19,1
133,20,1
133,21,0
133,22,1
133,23,2
133,24,1
133,25,0
133,26,1
133,27,1
133,28,1
133,29,1
133,30,1
133,31,1
133,32,1
133,33,1
133,34,1
133,35,1
133,36,1
133,37,1
133,38,0
133,39,1
133,40,1
133,41,1
133,42,1
133,43,1
133,44,1
133,45,1
133,46,1
133,47,1
133,48,1
133,49,2
133,50,1
133,51,1
133,52,1
133,53,1
133,54,1
133,55,1
133,56,1
133,57,0
133,58,0
133,59,1
133,60,1
133,61,1
133,62,0
133,63,0
